,시험명,전체,국어,영어,수학,과학,사회,역사,평균
376,AI진단평가,413,100.0,68.0,94.0,61.0,90.0,,82.6
377,AI진단평가,523,100.0,86.0,94.0,53.0,100.0,90.0,87.16666666666667
378,AI진단평가,508,79.0,72.0,88.0,79.0,90.0,100.0,84.66666666666667
379,AI진단평가,282,100.0,47.0,57.0,30.0,48.0,,56.4
380,AI진단평가,306,65.0,54.0,65.0,53.0,69.0,,61.2
381,AI진단평가,51,51.0,0.0,0.0,0.0,0.0,,10.2
382,AI진단평가,231,86.0,18.0,37.0,,90.0,,57.75
383,AI진단평가,345,100.0,79.0,83.0,53.0,30.0,,69.0
384,AI진단평가,477,86.0,100.0,94.0,67.0,100.0,30.0,79.5
385,AI진단평가,352,86.0,100.0,82.0,38.0,46.0,,70.4
386,AI진단평가,433,100.0,79.0,60.0,71.0,100.0,23.0,72.16666666666667
387,AI진단평가,436,86.0,86.0,88.0,90.0,48.0,38.0,72.66666666666667
388,AI진단평가,332,44.0,79.0,41.0,53.0,100.0,15.0,55.333333333333336
389,AI진단평가,379,86.0,75.0,83.0,56.0,79.0,,75.8
390,AI진단평가,331,93.0,61.0,77.0,,100.0,,82.75
391,AI진단평가,310,86.0,72.0,52.0,,100.0,,77.5
392,AI진단평가,316,79.0,50.0,60.0,56.0,71.0,,63.2
393,AI진단평가,513,86.0,86.0,74.0,67.0,100.0,100.0,85.5
394,AI진단평가,501,72.0,100.0,68.0,100.0,71.0,90.0,83.5
395,AI진단평가,367,100.0,79.0,88.0,,100.0,,91.75
396,AI진단평가,328,93.0,86.0,82.0,,67.0,,82.0
397,AI진단평가,421,72.0,100.0,69.0,67.0,90.0,23.0,70.16666666666667
398,AI진단평가,346,100.0,79.0,88.0,,79.0,,86.5
399,AI진단평가,448,86.0,100.0,62.0,,100.0,100.0,89.6
400,AI진단평가,399,100.0,86.0,55.0,90.0,45.0,23.0,66.5
401,AI진단평가,289,72.0,68.0,88.0,,61.0,,72.25
402,AI진단평가,202,72.0,47.0,14.0,46.0,23.0,,40.4
403,AI진단평가,280,33.0,86.0,82.0,,79.0,,70.0
404,AI진단평가,584,100.0,100.0,94.0,100.0,100.0,90.0,97.33333333333331
405,AI진단평가,321,86.0,68.0,88.0,0.0,79.0,,64.2
406,AI진단평가,331,86.0,68.0,77.0,,100.0,,82.75
407,AI진단평가,559,100.0,79.0,100.0,90.0,100.0,90.0,93.16666666666669
408,AI진단평가,290,47.0,93.0,41.0,61.0,48.0,,58.0
409,AI진단평가,318,68.0,61.0,62.0,56.0,71.0,,63.6
410,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
411,AI진단평가,363,79.0,68.0,37.0,79.0,100.0,,72.6
412,AI진단평가,336,47.0,93.0,82.0,61.0,53.0,0.0,56.0
413,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
414,AI진단평가,158,61.0,18.0,23.0,,56.0,,39.5
415,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
416,AI진단평가,408,61.0,86.0,82.0,79.0,100.0,,81.6
417,AI진단평가,448,100.0,93.0,76.0,100.0,79.0,,89.6
418,AI진단평가,374,93.0,93.0,88.0,,100.0,,93.5
419,AI진단평가,510,100.0,86.0,52.0,82.0,100.0,90.0,85.0
420,AI진단평가,403,100.0,54.0,88.0,61.0,100.0,,80.6
421,AI진단평가,425,79.0,86.0,88.0,82.0,90.0,,85.0
422,AI진단평가,402,100.0,61.0,88.0,82.0,71.0,0.0,67.0
423,AI진단평가,528,100.0,93.0,100.0,79.0,100.0,56.0,88.0
424,AI진단평가,401,61.0,93.0,76.0,71.0,100.0,,80.2
425,AI진단평가,258,79.0,86.0,37.0,,56.0,,64.5
426,AI진단평가,362,86.0,72.0,57.0,38.0,56.0,53.0,60.333333333333336
427,AI진단평가,316,86.0,93.0,76.0,,61.0,,79.0
428,AI진단평가,334,54.0,86.0,65.0,38.0,61.0,30.0,55.66666666666666
429,AI진단평가,403,100.0,75.0,57.0,71.0,100.0,,80.6
430,AI진단평가,397,86.0,86.0,68.0,71.0,71.0,15.0,66.16666666666667
431,AI진단평가,476,100.0,93.0,83.0,100.0,100.0,,95.2
432,AI진단평가,431,93.0,93.0,94.0,61.0,90.0,,86.2
433,AI진단평가,168,100.0,68.0,0.0,,0.0,0.0,33.6
434,AI진단평가,332,86.0,79.0,77.0,,90.0,,83.0
435,AI진단평가,226,,29.0,9.0,45.0,90.0,53.0,45.2
436,AI진단평가,335,86.0,86.0,63.0,,100.0,,83.75
437,AI진단평가,312,79.0,40.0,32.0,71.0,90.0,,62.4
438,AI진단평가,374,86.0,79.0,60.0,67.0,82.0,,74.8
439,AI진단평가,371,86.0,65.0,82.0,48.0,90.0,,74.2
440,AI진단평가,453,86.0,93.0,74.0,100.0,100.0,,90.6
441,AI진단평가,378,86.0,86.0,60.0,90.0,56.0,,75.6
442,AI진단평가,272,65.0,72.0,82.0,,53.0,,68.0
443,AI진단평가,397,86.0,79.0,76.0,56.0,100.0,,79.4
444,AI진단평가,303,43.0,79.0,51.0,48.0,82.0,,60.6
445,AI진단평가,326,100.0,65.0,94.0,,67.0,,81.5
446,AI진단평가,276,22.0,93.0,71.0,,90.0,,69.0
447,AI진단평가,257,86.0,72.0,36.0,,63.0,,64.25
448,AI진단평가,271,58.0,58.0,55.0,,100.0,,67.75
449,AI진단평가,419,100.0,93.0,65.0,71.0,90.0,,83.8
450,AI진단평가,309,79.0,86.0,54.0,,90.0,,77.25
451,AI진단평가,488,100.0,100.0,88.0,100.0,100.0,,97.6
452,AI진단평가,325,93.0,58.0,62.0,45.0,67.0,,65.0
453,AI진단평가,295,93.0,86.0,63.0,,53.0,,73.75
454,AI진단평가,283,100.0,75.0,63.0,,45.0,,70.75
455,AI진단평가,402,54.0,93.0,65.0,100.0,90.0,,80.4
456,AI진단평가,474,86.0,61.0,89.0,48.0,100.0,90.0,79.0
457,AI진단평가,329,100.0,65.0,37.0,56.0,71.0,,65.8
458,AI진단평가,445,86.0,100.0,88.0,71.0,100.0,,89.0
459,AI진단평가,439,100.0,86.0,82.0,71.0,100.0,,87.8
460,AI진단평가,346,93.0,54.0,82.0,38.0,79.0,,69.2
461,AI진단평가,400,86.0,68.0,46.0,100.0,100.0,,80.0
462,AI진단평가,500,100.0,100.0,100.0,100.0,100.0,,100.0
463,AI진단평가,450,93.0,79.0,80.0,48.0,79.0,71.0,75.0
464,AI진단평가,400,100.0,100.0,100.0,,100.0,,100.0
465,AI진단평가,349,86.0,54.0,48.0,61.0,100.0,,69.8
466,AI진단평가,308,100.0,72.0,88.0,,48.0,,77.0
467,AI진단평가,230,29.0,61.0,61.0,,33.0,46.0,46.0
468,AI진단평가,466,93.0,93.0,83.0,90.0,38.0,69.0,77.66666666666667
469,AI진단평가,232,61.0,22.0,32.0,79.0,38.0,,46.4
470,AI진단평가,442,100.0,65.0,60.0,61.0,100.0,56.0,73.66666666666667
471,AI진단평가,170,65.0,58.0,9.0,15.0,23.0,,34.0
472,AI진단평가,345,75.0,65.0,60.0,45.0,100.0,,69.0
473,AI진단평가,342,79.0,86.0,18.0,69.0,90.0,,68.4
474,AI진단평가,306,86.0,86.0,63.0,,71.0,,76.5
475,AI진단평가,378,100.0,100.0,88.0,,90.0,,94.5
476,AI진단평가,415,100.0,86.0,63.0,53.0,90.0,23.0,69.16666666666667
477,AI진단평가,101,54.0,47.0,0.0,0.0,0.0,,20.2
478,AI진단평가,415,79.0,93.0,71.0,90.0,82.0,,83.0
479,AI진단평가,398,100.0,54.0,62.0,82.0,100.0,,79.6
480,AI진단평가,379,79.0,79.0,60.0,82.0,56.0,23.0,63.16666666666666
481,AI진단평가,444,100.0,100.0,62.0,82.0,100.0,,88.8
482,AI진단평가,225,100.0,93.0,32.0,,0.0,,56.25
483,AI진단평가,51,0.0,51.0,0.0,0.0,0.0,,10.2
484,AI진단평가,378,100.0,93.0,57.0,,90.0,38.0,75.6
485,AI진단평가,375,100.0,72.0,76.0,45.0,82.0,,75.0
486,AI진단평가,385,100.0,93.0,48.0,61.0,45.0,38.0,64.16666666666667
487,AI진단평가,177,11.0,44.0,43.0,0.0,79.0,,35.4
488,AI진단평가,427,75.0,86.0,94.0,82.0,90.0,,85.4
489,AI진단평가,376,79.0,51.0,56.0,100.0,90.0,,75.2
490,AI진단평가,336,86.0,93.0,57.0,,100.0,,84.0
491,AI진단평가,389,72.0,72.0,76.0,79.0,90.0,,77.8
492,AI진단평가,567,93.0,100.0,94.0,100.0,90.0,90.0,94.5
493,AI진단평가,344,72.0,100.0,72.0,,100.0,,86.0
494,AI진단평가,325,86.0,79.0,60.0,0.0,100.0,,65.0
495,AI진단평가,362,86.0,86.0,100.0,,90.0,,90.5
496,AI진단평가,154,100.0,54.0,0.0,0.0,0.0,,30.8
497,AI진단평가,455,100.0,93.0,82.0,90.0,90.0,,91.0
498,AI진단평가,75,75.0,0.0,0.0,0.0,0.0,,15.0
499,AI진단평가,331,93.0,79.0,62.0,67.0,30.0,,66.2
500,AI진단평가,389,100.0,86.0,60.0,53.0,90.0,0.0,64.83333333333333
501,AI진단평가,302,86.0,58.0,60.0,53.0,45.0,,60.4
502,AI진단평가,179,22.0,79.0,18.0,30.0,30.0,,35.8
503,AI진단평가,340,65.0,68.0,88.0,48.0,71.0,,68.0
504,AI진단평가,263,100.0,40.0,52.0,15.0,56.0,,52.6
505,AI진단평가,201,54.0,72.0,37.0,,38.0,,50.25
506,AI진단평가,286,93.0,93.0,77.0,,23.0,,71.5
507,AI진단평가,397,86.0,93.0,70.0,48.0,100.0,,79.4
508,AI진단평가,112,47.0,65.0,0.0,0.0,0.0,,22.4
509,AI진단평가,505,100.0,100.0,94.0,71.0,69.0,71.0,84.16666666666667
510,AI진단평가,468,79.0,86.0,94.0,48.0,100.0,61.0,78.0
511,AI진단평가,215,93.0,65.0,57.0,0.0,0.0,,43.0
512,AI진단평가,304,58.0,86.0,32.0,67.0,61.0,,60.8
513,AI진단평가,323,93.0,61.0,88.0,48.0,33.0,,64.6
514,AI진단평가,315,86.0,58.0,43.0,38.0,90.0,,63.0
515,AI진단평가,276,22.0,65.0,57.0,53.0,79.0,,55.2
516,AI진단평가,192,50.0,43.0,23.0,61.0,15.0,,38.4
517,AI진단평가,440,86.0,93.0,100.0,61.0,100.0,0.0,73.33333333333333
518,AI진단평가,282,72.0,54.0,56.0,,100.0,,70.5
519,AI진단평가,455,100.0,100.0,94.0,71.0,90.0,,91.0
520,AI진단평가,234,11.0,54.0,55.0,53.0,61.0,,46.8
521,AI진단평가,360,58.0,79.0,57.0,53.0,90.0,23.0,60.0
522,AI진단평가,488,100.0,79.0,100.0,71.0,100.0,38.0,81.33333333333333
523,AI진단평가,343,86.0,79.0,88.0,,90.0,,85.75
524,AI진단평가,431,86.0,100.0,88.0,67.0,90.0,,86.2
525,AI진단평가,382,79.0,86.0,56.0,90.0,71.0,,76.4
526,AI진단평가,181,29.0,68.0,9.0,45.0,30.0,,36.2
527,AI진단평가,337,44.0,93.0,100.0,,100.0,,84.25
528,AI진단평가,286,79.0,18.0,28.0,61.0,100.0,,57.2
529,AI진단평가,456,72.0,100.0,94.0,90.0,100.0,,91.2
530,AI진단평가,363,65.0,100.0,63.0,15.0,30.0,90.0,60.5
531,AI진단평가,409,86.0,86.0,88.0,82.0,67.0,,81.8
532,AI진단평가,258,47.0,47.0,55.0,56.0,53.0,,51.6
533,AI진단평가,315,68.0,79.0,82.0,53.0,33.0,,63.0
534,AI진단평가,398,93.0,79.0,83.0,53.0,90.0,,79.6
535,AI진단평가,356,93.0,93.0,80.0,,90.0,,89.0
536,AI진단평가,347,86.0,33.0,37.0,53.0,100.0,38.0,57.833333333333336
537,AI진단평가,415,86.0,68.0,66.0,67.0,90.0,38.0,69.16666666666667
538,AI진단평가,68,68.0,0.0,0.0,,0.0,,17.0
539,AI진단평가,93,93.0,0.0,0.0,,0.0,,23.25
540,AI진단평가,415,72.0,100.0,82.0,71.0,90.0,,83.0
541,AI진단평가,343,93.0,93.0,57.0,,100.0,,85.75
542,AI진단평가,321,93.0,72.0,65.0,38.0,53.0,,64.2
543,AI진단평가,293,61.0,58.0,46.0,38.0,90.0,,58.6
544,AI진단평가,311,100.0,79.0,65.0,,67.0,,77.75
545,AI진단평가,465,79.0,100.0,77.0,48.0,90.0,71.0,77.5
546,AI진단평가,419,86.0,72.0,71.0,90.0,100.0,,83.8
547,AI진단평가,356,100.0,72.0,94.0,,90.0,,89.0
548,AI진단평가,417,86.0,93.0,77.0,71.0,90.0,,83.4
549,AI진단평가,304,79.0,100.0,77.0,,48.0,,76.0
550,AI진단평가,439,72.0,79.0,88.0,100.0,100.0,,87.8
551,AI진단평가,345,72.0,93.0,80.0,,100.0,,86.25
552,AI진단평가,283,86.0,79.0,57.0,,61.0,,70.75
553,AI진단평가,327,86.0,75.0,76.0,,90.0,,81.75
554,AI진단평가,253,93.0,40.0,57.0,,63.0,0.0,50.6
555,AI진단평가,200,100.0,100.0,0.0,,0.0,,50.0
556,AI진단평가,388,93.0,65.0,60.0,79.0,53.0,38.0,64.66666666666667
557,AI진단평가,473,100.0,100.0,83.0,90.0,100.0,,94.6
558,AI진단평가,73,51.0,22.0,0.0,0.0,0.0,,14.6
559,AI진단평가,286,75.0,11.0,68.0,53.0,79.0,,57.2
560,AI진단평가,381,29.0,86.0,46.0,82.0,100.0,38.0,63.5
561,AI진단평가,246,86.0,68.0,54.0,,38.0,,61.5
562,AI진단평가,414,86.0,75.0,82.0,71.0,100.0,,82.8
563,AI진단평가,337,79.0,72.0,51.0,45.0,90.0,,67.4
564,AI진단평가,356,75.0,93.0,88.0,,100.0,,89.0
565,AI진단평가,342,100.0,86.0,36.0,0.0,53.0,67.0,57.0
566,AI진단평가,400,93.0,65.0,83.0,90.0,69.0,,80.0
567,AI진단평가,395,93.0,93.0,94.0,48.0,67.0,,79.0
568,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
569,AI진단평가,415,33.0,72.0,51.0,90.0,90.0,79.0,69.16666666666667
570,AI진단평가,470,93.0,93.0,71.0,67.0,90.0,56.0,78.33333333333333
571,AI진단평가,309,65.0,47.0,65.0,53.0,79.0,0.0,51.5
572,AI진단평가,305,93.0,40.0,37.0,45.0,90.0,,61.0
573,AI진단평가,189,65.0,72.0,37.0,,15.0,,47.25
574,AI진단평가,340,93.0,86.0,71.0,,90.0,,85.0
575,AI진단평가,134,54.0,18.0,32.0,0.0,30.0,,26.8
576,AI진단평가,283,93.0,93.0,82.0,,15.0,,70.75
577,AI진단평가,283,25.0,72.0,51.0,45.0,90.0,,56.6
578,AI진단평가,347,86.0,93.0,68.0,,100.0,,86.75
579,AI진단평가,336,86.0,93.0,23.0,63.0,71.0,,67.2
580,AI진단평가,427,93.0,93.0,88.0,82.0,71.0,,85.4
581,AI진단평가,414,75.0,93.0,66.0,90.0,90.0,,82.8
582,AI진단평가,206,61.0,58.0,20.0,0.0,67.0,,41.2
583,AI진단평가,467,93.0,100.0,94.0,30.0,79.0,71.0,77.83333333333333
584,AI진단평가,464,61.0,79.0,88.0,90.0,79.0,67.0,77.33333333333333
585,AI진단평가,447,86.0,79.0,83.0,90.0,53.0,56.0,74.5
586,AI진단평가,68,68.0,0.0,0.0,,0.0,,17.0
587,AI진단평가,432,72.0,79.0,69.0,61.0,90.0,61.0,72.0
588,AI진단평가,282,79.0,93.0,57.0,53.0,0.0,0.0,47.0
589,AI진단평가,576,100.0,100.0,94.0,82.0,100.0,100.0,96.0
590,AI진단평가,295,72.0,51.0,51.0,30.0,53.0,38.0,49.16666666666666
591,AI진단평가,390,100.0,79.0,60.0,61.0,90.0,,78.0
592,AI진단평가,385,93.0,100.0,60.0,71.0,61.0,,77.0
593,AI진단평가,451,86.0,93.0,100.0,82.0,90.0,,90.2
594,AI진단평가,544,100.0,100.0,83.0,71.0,100.0,90.0,90.66666666666669
595,AI진단평가,194,86.0,29.0,23.0,,56.0,,48.5
596,AI진단평가,226,54.0,61.0,18.0,45.0,48.0,,45.2
597,AI진단평가,262,29.0,54.0,65.0,61.0,53.0,,52.4
598,AI진단평가,386,86.0,100.0,83.0,61.0,56.0,,77.2
599,AI진단평가,480,86.0,100.0,94.0,100.0,100.0,,96.0
600,AI진단평가,324,86.0,86.0,62.0,,90.0,,81.0
601,AI진단평가,460,100.0,100.0,80.0,90.0,90.0,,92.0
602,AI진단평가,321,86.0,79.0,66.0,,90.0,,80.25
603,AI진단평가,262,100.0,43.0,56.0,48.0,15.0,,52.4
604,AI진단평가,355,79.0,86.0,69.0,53.0,53.0,15.0,59.16666666666666
605,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
606,AI진단평가,79,79.0,,,,,,79.0
607,AI진단평가,468,86.0,100.0,100.0,82.0,100.0,,93.6
608,AI진단평가,294,86.0,75.0,65.0,38.0,30.0,,58.8
609,AI진단평가,292,86.0,54.0,62.0,,90.0,,73.0
610,AI진단평가,375,79.0,86.0,46.0,82.0,82.0,,75.0
611,AI진단평가,260,75.0,61.0,71.0,,53.0,,65.0
612,AI진단평가,61,0.0,61.0,,,,,30.5
613,AI진단평가,252,93.0,93.0,66.0,0.0,0.0,,50.4
614,AI진단평가,408,86.0,93.0,60.0,90.0,79.0,,81.6
615,AI진단평가,490,93.0,86.0,94.0,71.0,90.0,56.0,81.66666666666667
616,AI진단평가,165,86.0,79.0,0.0,,0.0,0.0,33.0
617,AI진단평가,372,93.0,79.0,57.0,53.0,90.0,,74.4
618,AI진단평가,315,100.0,86.0,29.0,,100.0,,78.75
619,AI진단평가,344,72.0,79.0,61.0,69.0,63.0,,68.8
620,AI진단평가,161,93.0,68.0,0.0,,0.0,,40.25
621,AI진단평가,337,100.0,93.0,54.0,0.0,90.0,,67.4
622,AI진단평가,253,86.0,47.0,41.0,23.0,56.0,,50.6
623,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
624,AI진단평가,201,29.0,29.0,57.0,56.0,30.0,,40.2
625,AI진단평가,441,100.0,100.0,82.0,45.0,61.0,53.0,73.5
626,AI진단평가,375,86.0,79.0,57.0,53.0,100.0,,75.0
627,AI진단평가,390,93.0,79.0,48.0,45.0,79.0,46.0,65.0
628,AI진단평가,364,36.0,79.0,82.0,67.0,100.0,,72.8
629,AI진단평가,374,93.0,100.0,80.0,53.0,48.0,,74.8
630,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
631,AI진단평가,319,93.0,68.0,68.0,,90.0,,79.75
632,AI진단평가,373,93.0,86.0,94.0,,100.0,,93.25
633,AI진단평가,279,86.0,61.0,41.0,61.0,30.0,,55.8
634,AI진단평가,275,47.0,54.0,51.0,33.0,90.0,0.0,45.833333333333336
635,AI진단평가,365,86.0,93.0,62.0,71.0,53.0,,73.0
636,AI진단평가,126,40.0,86.0,0.0,0.0,0.0,,25.2
637,AI진단평가,460,86.0,86.0,88.0,100.0,100.0,,92.0
638,AI진단평가,303,65.0,47.0,56.0,53.0,82.0,,60.6
639,AI진단평가,397,61.0,86.0,68.0,100.0,82.0,,79.4
640,AI진단평가,410,93.0,86.0,60.0,71.0,100.0,,82.0
641,AI진단평가,279,86.0,47.0,52.0,48.0,46.0,,55.8
642,AI진단평가,425,86.0,86.0,63.0,90.0,100.0,,85.0
643,AI진단평가,367,79.0,43.0,51.0,67.0,71.0,56.0,61.16666666666666
644,AI진단평가,398,93.0,86.0,61.0,90.0,38.0,30.0,66.33333333333333
645,AI진단평가,223,54.0,36.0,51.0,,82.0,,55.75
646,AI진단평가,411,72.0,93.0,28.0,61.0,67.0,90.0,68.5
647,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
648,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
649,AI진단평가,251,54.0,47.0,41.0,30.0,79.0,0.0,41.833333333333336
650,AI진단평가,168,75.0,93.0,0.0,0.0,0.0,,33.6
651,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
652,AI진단평가,261,93.0,75.0,37.0,,56.0,,65.25
653,AI진단평가,173,11.0,47.0,32.0,45.0,38.0,,34.6
654,AI진단평가,454,93.0,100.0,94.0,67.0,100.0,,90.8
655,AI진단평가,100,100.0,0.0,0.0,0.0,0.0,,20.0
656,AI진단평가,278,100.0,100.0,63.0,,15.0,,69.5
657,AI진단평가,275,86.0,47.0,42.0,,100.0,,68.75
658,AI진단평가,550,86.0,86.0,88.0,90.0,100.0,100.0,91.66666666666669
659,AI진단평가,438,86.0,86.0,77.0,53.0,90.0,46.0,73.0
660,AI진단평가,493,93.0,79.0,71.0,71.0,100.0,79.0,82.16666666666667
661,AI진단평가,539,100.0,100.0,88.0,100.0,90.0,61.0,89.83333333333333
662,AI진단평가,198,18.0,86.0,23.0,0.0,71.0,,39.6
663,AI진단평가,193,100.0,93.0,0.0,0.0,0.0,,38.6
664,AI진단평가,341,100.0,93.0,66.0,82.0,0.0,,68.2
665,AI진단평가,446,100.0,100.0,89.0,67.0,90.0,,89.2
666,AI진단평가,428,100.0,86.0,100.0,63.0,79.0,,85.6
667,AI진단평가,440,100.0,100.0,94.0,90.0,56.0,,88.0
668,AI진단평가,358,100.0,79.0,72.0,46.0,61.0,,71.6
669,AI진단평가,357,93.0,93.0,51.0,30.0,90.0,,71.4
670,AI진단평가,258,93.0,29.0,57.0,,79.0,,64.5
671,AI진단평가,285,72.0,75.0,52.0,56.0,30.0,,57.0
672,AI진단평가,368,100.0,86.0,82.0,0.0,100.0,,73.6
673,AI진단평가,501,100.0,100.0,66.0,82.0,100.0,53.0,83.5
674,AI진단평가,193,100.0,93.0,0.0,0.0,0.0,0.0,32.166666666666664
675,AI진단평가,487,72.0,93.0,100.0,53.0,100.0,69.0,81.16666666666667
676,AI진단평가,93,93.0,0.0,0.0,0.0,0.0,,18.6
677,AI진단평가,372,93.0,100.0,89.0,,90.0,,93.0
678,AI진단평가,269,93.0,29.0,32.0,67.0,48.0,,53.8
679,AI진단평가,145,0.0,11.0,52.0,15.0,67.0,,29.0
680,AI진단평가,393,93.0,93.0,46.0,61.0,100.0,,78.6
681,AI진단평가,426,100.0,100.0,88.0,71.0,67.0,,85.2
682,AI진단평가,316,93.0,86.0,76.0,0.0,61.0,,63.2
683,AI진단평가,193,100.0,93.0,0.0,0.0,0.0,,38.6
684,AI진단평가,327,93.0,93.0,43.0,45.0,53.0,,65.4
685,AI진단평가,328,93.0,79.0,66.0,,90.0,,82.0
686,AI진단평가,279,44.0,93.0,48.0,,71.0,23.0,55.8
687,AI진단평가,400,100.0,100.0,100.0,0.0,100.0,0.0,66.66666666666667
688,AI진단평가,441,100.0,100.0,83.0,67.0,30.0,61.0,73.5
689,AI진단평가,353,100.0,68.0,63.0,61.0,61.0,,70.6
690,AI진단평가,493,93.0,100.0,100.0,100.0,100.0,,98.6
691,AI진단평가,260,54.0,79.0,51.0,38.0,38.0,0.0,43.333333333333336
692,AI진단평가,453,72.0,93.0,88.0,100.0,100.0,,90.6
693,AI진단평가,435,100.0,100.0,100.0,56.0,79.0,,87.0
694,AI진단평가,331,54.0,86.0,56.0,45.0,90.0,,66.2
695,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
696,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
697,AI진단평가,295,86.0,54.0,23.0,53.0,79.0,,59.0
698,AI진단평가,358,86.0,100.0,82.0,,90.0,,89.5
699,AI진단평가,231,51.0,65.0,62.0,53.0,0.0,,46.2
700,AI진단평가,93,93.0,0.0,0.0,0.0,0.0,,18.6
701,AI진단평가,227,86.0,22.0,51.0,30.0,15.0,23.0,37.833333333333336
702,AI진단평가,345,86.0,79.0,82.0,45.0,53.0,,69.0
703,AI진단평가,236,75.0,40.0,65.0,,56.0,,59.0
704,AI진단평가,152,0.0,86.0,51.0,15.0,0.0,,30.4
705,AI진단평가,451,93.0,86.0,72.0,100.0,100.0,,90.2
706,AI진단평가,288,86.0,68.0,51.0,45.0,38.0,,57.6
707,AI진단평가,259,100.0,93.0,66.0,,0.0,,64.75
708,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
709,AI진단평가,86,86.0,0.0,0.0,,0.0,0.0,17.2
710,AI진단평가,337,100.0,75.0,83.0,,79.0,,84.25
711,AI진단평가,512,100.0,100.0,94.0,82.0,90.0,46.0,85.33333333333333
712,AI진단평가,342,86.0,72.0,94.0,,90.0,,85.5
713,AI진단평가,379,86.0,93.0,77.0,56.0,67.0,,75.8
714,AI진단평가,475,100.0,68.0,94.0,79.0,67.0,67.0,79.16666666666667
715,AI진단평가,236,93.0,36.0,62.0,30.0,15.0,,47.2
716,AI진단평가,260,86.0,93.0,66.0,,15.0,,65.0
717,AI진단평가,317,100.0,75.0,52.0,,90.0,,79.25
718,AI진단평가,425,100.0,93.0,65.0,67.0,100.0,,85.0
719,AI진단평가,259,11.0,68.0,60.0,15.0,67.0,38.0,43.16666666666666
720,AI진단평가,513,100.0,86.0,66.0,90.0,100.0,71.0,85.5
721,AI진단평가,363,86.0,93.0,46.0,48.0,90.0,0.0,60.5
722,AI진단평가,515,100.0,86.0,68.0,82.0,100.0,79.0,85.83333333333333
723,AI진단평가,133,79.0,54.0,0.0,,0.0,0.0,26.6
724,AI진단평가,347,86.0,86.0,14.0,61.0,100.0,,69.4
725,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
726,AI진단평가,416,93.0,93.0,51.0,79.0,100.0,,83.2
727,AI진단평가,378,100.0,100.0,88.0,,90.0,,94.5
728,AI진단평가,441,93.0,100.0,100.0,67.0,48.0,33.0,73.5
729,AI진단평가,366,72.0,86.0,76.0,61.0,71.0,,73.2
730,AI진단평가,252,29.0,54.0,23.0,45.0,48.0,53.0,42.0
731,AI진단평가,348,86.0,93.0,68.0,48.0,53.0,,69.6
732,AI진단평가,371,47.0,68.0,57.0,82.0,71.0,46.0,61.833333333333336
733,AI진단평가,500,100.0,93.0,94.0,90.0,100.0,23.0,83.33333333333333
734,AI진단평가,339,100.0,54.0,76.0,61.0,48.0,,67.8
735,AI진단평가,434,100.0,100.0,52.0,82.0,100.0,,86.8
736,AI진단평가,356,79.0,100.0,46.0,45.0,71.0,15.0,59.333333333333336
737,AI진단평가,381,86.0,79.0,63.0,53.0,100.0,,76.2
738,AI진단평가,129,93.0,36.0,0.0,0.0,0.0,,25.8
739,AI진단평가,186,100.0,86.0,0.0,0.0,0.0,,37.2
740,AI진단평가,387,100.0,86.0,89.0,56.0,56.0,,77.4
741,AI진단평가,355,68.0,79.0,51.0,67.0,90.0,,71.0
742,AI진단평가,429,100.0,86.0,100.0,90.0,53.0,,85.8
743,AI진단평가,450,68.0,93.0,94.0,82.0,90.0,23.0,75.0
744,AI진단평가,364,86.0,86.0,54.0,38.0,100.0,,72.8
745,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
746,AI진단평가,126,11.0,68.0,9.0,,38.0,,31.5
747,AI진단평가,372,100.0,86.0,54.0,53.0,56.0,23.0,62.0
748,AI진단평가,86,86.0,0.0,0.0,0.0,0.0,,17.2
749,AI진단평가,345,79.0,100.0,88.0,48.0,30.0,,69.0
750,AI진단평가,366,86.0,100.0,82.0,53.0,45.0,,73.2
751,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
752,AI진단평가,387,100.0,79.0,70.0,48.0,90.0,0.0,64.5
753,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
754,AI진단평가,431,93.0,86.0,62.0,100.0,90.0,,86.2
755,AI진단평가,435,68.0,86.0,51.0,61.0,90.0,79.0,72.5
756,AI진단평가,452,68.0,100.0,94.0,90.0,100.0,,90.4
757,AI진단평가,360,72.0,100.0,88.0,,100.0,,90.0
758,AI진단평가,310,93.0,51.0,51.0,46.0,69.0,,62.0
759,AI진단평가,333,86.0,75.0,72.0,,100.0,,83.25
